product_id,product_name,brand,variant_color,variant_key,display_color,display_sku,product_url,in_stock,fiber,yarn_weight,color_family
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,111 Hot Orchid,139108,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,112 Ocean,139109,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,113 Mango,139110,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,10 White,35682,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,20 Ivory,35683,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,30 Black,35684,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,40 Red,35685,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,50 Cranberry,35686,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,60 Aubergine,35687,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,70 Soft Blue,35688,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,80 Royal,35689,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,90 Navy,35690,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,100 Pink,35879,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,110 Turquoise,35880,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,120 Medium Blue,35881,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,130 Dark Olive,35882,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,160 Brown,35883,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,180 Forest Green,35885,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,350 Hot Rose,35886,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,190 Light Gray,35887,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,200 Gray Mist,35888,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,220 Coffee,35889,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,250 Dark Country Blue,35890,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,240 Linen,35905,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,150 Toasted Almond,35906,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,260 Light Sage,35908,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,320 Sea Blue,35909,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,270 Fire Red,35910,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,330 Yellow,35911,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,210 Antique White,35912,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,340 Buttercup,35913,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,290 Orchid,35942,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,300 Grape,35943,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,310 Peacock,35944,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,280 Periwinkle,35945,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,230 Light Peach,35946,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,102 Soft Pink,36020,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,152 Terra Cotta,36105,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,154 Burnt Pumpkin,36106,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,156 Sungold,36107,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,103 Antique Teal,36109,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,788 Limelight,36446,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,796 Cream,36651,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,201 Grey Beard,36653,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,292 Amethyst,36654,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,797 Light Taupe,36655,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,293 Purple,36656,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,101 Rosy Cheeks,36658,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,96 Stonewash,37073,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,98 Dark Denim,37074,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,294 Mixed Berry,37139,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,181 Jelly Bean,37140,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,359 Lemon Ice,41834,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,36 Arctic Ice,43414,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,354 Tropical Pink,43418,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,364 Glacier,43431,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,12 Spa,81040492,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,72 Cinnamon,81087755,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,74 Blue Spruce,81087766,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,75 Clover,81087767,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,76 Cherry Blossom,81087768,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,950 Pink Neon,96083,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,952 Orange Neon,96085,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,356 Desert Glaze,96092,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,357 Keylime,96093,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
63498b1b-d173-45c5-874d-d437fdbb8b42,I Love This Yarn,I Love this Yarn,353 Menthe,96097,353 Menthe,331769,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/i-love-this-yarn/p/yn20120,True,100% Acrylic,4 - Medium,green
990d04ea-ded8-4247-b8c3-a26d2bd8ce3b,Baby Bee Sweet Delight Twist Yarn,Baby Bee,90 Bare Blue,,90 Bare Blue,267369,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/baby-bee-sweet-delight-twist-yarn/p/yn20230,True,85% Acrylic & 15% Polyamide,5 - Bulky,blue
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,4 Medium Gray,80791723,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,5 Cranberry,80791724,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,6 Light Gray,80791725,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,7 Country Blue,80791726,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,8 Teal,80791727,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,12 White,80842872,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,10 Soft Pink,80842873,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,14 Spa Blue,80842874,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,16 Taupe,80842876,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,16 Sage,80953597,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,18 Red,80953600,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,20 Navy,80953601,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,22 Spiced Persimmon,80990768,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,24 Mustard,80990769,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,26 Black,81038820,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,28 French Lilac,81038821,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,30 Olive,81038823,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,34 Coffee,81150925,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,38 Truffle,81186035,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,40 Across the Isle,81186037,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,44 Butterscotch Medallion,81186040,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,46 Nice To See Blue,81186042,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,50 Mulberry It Over,81186045,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,1 Ivory,80791722,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,42 Bridesmaid Dress,81186039,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,Forest,81227479,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,Key Lime,81227478,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,Orchid,81235012,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
b9ff7cbb-ed0d-49a7-8ae7-a0929105d27b,Yarn Bee Eternal Bliss Yarn,Yarn Bee,Yellow,81235011,Orchid,2553873,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-eternal-bliss-yarn/p/eb57014,True,100% Polyester,7 - Jumbo,purple
472933f7-e3eb-4c42-ade9-5b42052dc318,Yarn Bee Sugarwheel Sparkle Yarn,Yarn Bee,202 Parisian Sweet Shoppe,81148392,202 Parisian Sweet Shoppe,2312320,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yarn-bee-sugarwheel-sparkle-yarn/p/p81148392,True,97% Acrylic & 3% Metallic Polyester,4 - Medium,multi
